,EAP,HPL,MWS
0,3.424050815940481e-111,2.8791658849279977e-109,4.63976455656542e-103
0,1.928213083967741e-23,6.418837138130813e-23,3.629471465965364e-23
0,1.1772112373918995e-34,2.3800385391293433e-35,4.905368097640153e-34
0,3.9642697943251276e-103,5.243516882371633e-96,1.4859250300182983e-104
0,8.103657477819427e-128,6.905251702769702e-132,1.2375556160961818e-136
0,1.4685443555102313e-106,1.2078736838592527e-100,5.969911780944793e-108
0,1.3324124886164404e-23,1.71259056672307e-24,1.8931548820158748e-24
0,9.181082852875069e-94,3.154549263740829e-85,5.0198622383678415e-96
0,2.1914935645216572e-66,3.2747704041436486e-63,4.2378843844344576e-66
0,1.4706886200639653e-107,5.02015337689022e-111,1.3034419763777312e-111
0,3.096251571834302e-58,1.7760539797928712e-61,2.268309350207649e-61
0,3.712073504696075e-166,2.92292059394499e-165,2.374922756163638e-160
0,2.01868957772254e-176,1.3450024991164434e-177,4.338668974809222e-166
0,9.131547223228233e-67,3.1484201482909648e-65,1.0001499395358635e-65
0,1.72146430180613e-85,3.4811539804671585e-86,4.83700169280466e-81
0,1.868719007852544e-56,4.839416506790375e-60,1.235267098976387e-60
0,1.5751771414793887e-31,5.993666471781566e-32,1.420667298236985e-32
0,8.690201955275184e-56,3.6868845084499435e-57,8.40992394605236e-52
0,2.3042188862201752e-23,3.0976210673885125e-24,9.23145059889861e-25
0,1.6982325971021172e-79,7.252799370335982e-84,8.981014728712427e-87
0,1.0663315120237044e-23,4.846805383945114e-25,1.330774589386852e-21
0,2.991170587083776e-28,2.951532185986685e-28,5.650091630071826e-30
0,6.446097505518646e-54,2.435137189655493e-54,2.7286698717688664e-55
0,9.862390894281219e-213,6.5614741071906855e-220,2.76232672455043e-192
0,1.011784586533381e-83,8.576461404298107e-82,2.3237203888534487e-86
0,2.9701975605316536e-66,1.1748929757157306e-68,1.3779484626683256e-68
0,1.544239098475534e-138,6.752270327944343e-142,2.7592891424413586e-130
0,4.432993063465799e-18,7.688324741238978e-18,4.923996091187477e-19
0,6.682424508101747e-165,2.2638823810487063e-171,8.485594896122515e-163
0,8.677863748096219e-63,2.1469191601942855e-62,8.713722372552803e-63
0,3.628222804320749e-44,1.4314289795382735e-45,3.3741709621207204e-45
0,4.5863811616975426e-60,5.1994349640650575e-65,1.0826928411239763e-63
0,1.5766199447724793e-94,1.2141233236983276e-98,4.0368407090956975e-98
0,5.080099065363784e-88,4.490204778527885e-91,2.9833327531195753e-87
0,3.0246657675388965e-89,1.171729990682457e-78,8.22252576585522e-88
0,2.1171876905971494e-81,2.16387515939661e-81,1.5539940526107043e-79
0,1.3675298996969104e-70,8.848082716798017e-74,1.1148964932213132e-75
0,5.120565253783315e-69,3.817556601132804e-68,1.3327875303203868e-68
0,3.2173541906679126e-85,4.664760991288447e-88,1.497476078533787e-79
0,1.4139723405896558e-94,9.644902040978923e-98,2.4191665992025305e-92
0,8.251643093348417e-141,3.5638042255462294e-156,3.7060706143307106e-153
0,1.0437385525006488e-31,8.346092635243498e-34,2.874654696254727e-26
0,4.861872214261171e-107,4.66035237014427e-113,3.0031603854356634e-117
0,1.003879651305975e-170,5.715099563470942e-174,2.5995897694005282e-167
0,3.720013527246375e-192,2.9011068716323685e-196,7.290752157290699e-200
0,3.505497576322339e-72,3.649269639870624e-66,1.2252338938429028e-69
0,3.5616242145607465e-99,1.0340964204441845e-95,1.9418067618562972e-103
0,8.203692381638455e-62,7.974471075260724e-62,8.476066354966603e-63
0,1.5024126254124973e-66,1.875007165095006e-66,4.750306421280514e-67
0,5.857678725405732e-32,8.465469076865026e-34,1.5055684219967366e-32
0,6.874715439141104e-126,5.7694429586985026e-123,9.877467402611754e-119
0,2.828035919142233e-91,2.4726922787207767e-91,3.780190316173675e-93
0,7.992338637318844e-53,7.535210048260699e-56,5.7127777915614176e-49
0,1.6000878828684213e-53,1.0937065135405584e-54,1.052318177373172e-56
0,5.3167638414360565e-167,4.590420637280863e-164,1.7179010783034987e-173
0,5.201528981186719e-29,9.500723974721435e-30,3.859920755438049e-27
0,2.256505780934425e-62,9.80244382316307e-65,5.096746030299922e-65
0,2.042767544931663e-46,1.0317065229170324e-49,1.5371072846469414e-50
0,4.0127539504324776e-80,1.560153526463737e-78,5.776966086056965e-77
0,3.5636680988925237e-38,5.547839342376598e-40,1.2499615833342092e-35
0,1.427042951964849e-81,1.2458118665781147e-81,3.662423712802683e-79
0,1.3820915986244547e-116,2.7430005099928752e-120,1.533780979780321e-110
0,1.7368068482341258e-63,4.035445833954009e-68,1.3492814935058994e-62
0,7.431209132882717e-159,5.772693238174516e-164,2.480275555126897e-161
0,1.4633128455138113e-125,2.6157899536039436e-134,1.9351177836235654e-130
0,3.1803151771235333e-148,3.890165423963693e-158,3.0052059700168464e-155
0,4.8361077150792634e-105,3.06759609446096e-106,6.100483905378725e-101
0,4.6850317424404664e-108,9.468347047165435e-114,5.2717700163536875e-114
0,4.6904285791390976e-83,7.442106246455147e-86,9.987449941120895e-79
0,8.729022411057292e-25,2.814009056712374e-22,8.369957818300869e-26
0,1.6096721326214085e-29,1.1874128699507867e-30,2.9572090789418454e-29
0,3.5480703916979166e-59,3.2701119710266236e-60,1.1644789393707267e-55
0,2.110370896372288e-68,2.5062203693539278e-70,6.132748599883681e-65
0,1.4354869726892102e-27,1.4243492538000468e-28,1.6860830654310197e-29
0,2.0376717253805886e-153,1.7488215360528032e-162,4.921426124330932e-152
0,1.3437669024373617e-72,4.371012579752317e-75,2.6360790439813506e-70
0,9.036270164379114e-92,9.395017169619319e-99,4.8354624016435035e-99
0,2.0163207137422962e-55,3.0484340492641716e-58,4.025519179026959e-57
0,5.4263283626372274e-67,1.0379887031691584e-66,6.409571642873766e-60
0,8.214728548604119e-55,2.387682899155821e-57,1.6464466649095773e-56
0,1.3826479686811107e-180,1.6777643104439904e-191,1.1425419811032018e-168
0,3.696451320492703e-26,1.8434160465775325e-30,2.732018680521215e-26
0,6.561236490802118e-54,2.567260053936272e-53,1.154491786074592e-51
0,1.6871934978941716e-45,8.432813258639097e-53,1.1994416447810222e-50
0,1.131144481114875e-171,1.97631698178891e-180,5.4112677857734076e-166
0,5.279002734380131e-127,3.5495788427171627e-130,5.081291908124934e-114
0,2.7361570014667383e-63,3.7043137652907906e-60,6.583499645559233e-66
0,1.5646629048620476e-51,7.127516406593017e-54,1.0407461043208829e-53
0,3.26806995949243e-64,4.264526912248219e-72,6.733171011756985e-66
0,1.9224365518830816e-172,3.884254232701901e-179,3.6090638839771203e-186
0,9.955963576964502e-125,7.59169726688391e-128,1.1820742221244267e-115
0,1.0547142567998576e-24,4.326936425315994e-26,1.5404848952943721e-24
0,3.280220173733777e-63,3.2740054164173733e-63,2.03623316931812e-64
0,2.129996268592014e-99,1.6986996690543672e-94,4.311731927268558e-96
0,1.8053298346065181e-81,3.3079136327080842e-75,8.653255317710226e-86
0,2.744315784321741e-89,3.5606791428482655e-83,2.5067204618442904e-89
0,2.1788977985560106e-172,6.0490244702388794e-180,1.5548242365452573e-180
0,4.043083989111406e-198,1.2975480325953897e-206,6.541306566454568e-210
0,4.8357714876704234e-82,2.5528597934404454e-87,2.329373352337287e-87
0,9.276780089987328e-131,1.626654617030748e-143,2.745710230473749e-140
0,8.241847061678064e-27,1.280027539596273e-27,1.873498690787983e-24
0,2.0445118146875322e-109,1.1809014278151414e-114,2.5473638003158415e-121
0,2.455635828826851e-61,5.378644794230669e-57,2.7213111460830575e-61
0,5.788401078328124e-147,4.0289255333436084e-131,9.889554020326628e-151
0,4.489654158404937e-27,6.191845144840854e-27,2.9103604658186927e-28
0,1.6869410429631457e-89,5.53863014150928e-94,1.8029943109665668e-86
0,2.1781464846403353e-35,9.699704589696457e-39,2.2149009763201923e-37
0,8.224898133602876e-138,3.7055097326158354e-150,1.0413481360798639e-150
0,6.016343900337359e-74,2.8169338068889444e-74,2.8056509410597224e-67
0,2.4185706979880293e-115,1.8493235700607973e-122,1.960621460891271e-122
0,1.1707360975618652e-207,6.226634885844811e-226,1.6161998533438117e-225
0,8.135474121345706e-95,9.077345140003177e-92,3.652479448078436e-103
0,2.9969376101950224e-140,7.30730871236337e-133,2.54842596223962e-139
0,1.642846140805856e-117,9.579396403160346e-120,1.242808665511784e-112
0,2.801567567277501e-182,3.30733167146409e-183,7.154661953172341e-169
0,3.0141480103632974e-43,3.8086950658593766e-44,3.7483246395084377e-44
0,2.8212649030562417e-49,5.640700777775028e-51,1.1397780546319858e-49
0,5.107361691698303e-117,1.061058256575937e-121,5.271269164126423e-113
0,4.464053348764233e-86,1.3212256751382088e-84,2.620411065605309e-92
0,3.042354302538146e-66,4.362890381870578e-77,2.2788163682025577e-71
0,3.6294049968769153e-138,2.1322202757671133e-130,5.586225708814794e-139
0,3.08067395976308e-59,5.856294796064422e-60,1.4349568719694558e-54
0,2.2357575475244674e-101,1.811840992378438e-102,2.544243411679574e-104
0,8.190949438324411e-43,2.448610713476036e-42,3.080530621383487e-43
0,1.731193186703326e-162,5.0085635559002526e-155,8.734239599876241e-159
0,1.431212744429653e-134,1.3693700644177929e-138,3.579847726257732e-127
0,4.2741176620054005e-14,2.823699001740236e-15,1.064463591858081e-15
0,1.1825982610720856e-64,1.2103441009166285e-60,2.1612689709975585e-61
0,8.76644312087754e-170,2.4893047803579736e-154,1.5110789911643028e-165
0,2.357429169914823e-80,2.8920996233238355e-79,1.4731374657053597e-81
0,2.0459083290294126e-162,6.526789786244696e-152,1.7336918932891392e-159
0,1.1686960834130892e-209,1.8092001670253705e-208,1.129346159227191e-198
0,1.2646891459089294e-106,2.15273790376297e-113,7.252422850911141e-118
0,1.2718852517841613e-66,3.14531596756771e-64,1.2741138385900321e-58
0,1.1488602205340271e-45,6.228708545508758e-43,7.164934799663643e-45
0,9.960310743113125e-128,1.425216208576679e-130,6.076489420663722e-131
0,7.826950681454309e-37,8.523532201781256e-37,1.2276752073786496e-37
0,2.0608786840782008e-139,2.5066287743507116e-145,2.2733716304862855e-139
0,8.93401079964635e-25,3.852752532832651e-25,7.028086687301702e-25
0,5.261825511324807e-47,2.549250639710573e-46,5.725133708874377e-46
0,9.822118322608643e-119,3.121817013820985e-125,6.417385138554548e-110
0,3.4425109083926794e-136,5.7668900006485166e-139,4.224212599143131e-141
0,2.9175537504022676e-79,1.4824124412376475e-71,1.7338572324086545e-77
0,6.003121048440613e-167,9.491202199764552e-170,4.9491443763830216e-160
0,5.7241281286623406e-67,4.160152700984848e-70,9.367171820570457e-74
0,2.600042136328416e-75,4.690695690510024e-78,1.583516853735205e-76
0,3.915291100879259e-23,4.766056055986049e-22,2.1245230947297627e-23
0,7.378266384811713e-30,3.583284595334103e-33,8.345044016492462e-31
0,2.4401686679691577e-93,5.523197667026843e-90,4.1414884158963485e-92
0,2.7631111286370176e-47,8.250226286149575e-43,3.0347979392607467e-50
0,3.333262759336256e-42,6.224122943231314e-42,3.998885112216373e-41
0,4.3754159747335265e-60,7.714366341849047e-62,1.1253003112349839e-60
0,1.1147920753399413e-169,6.460401464321787e-160,7.577579956087356e-170
0,9.167502182842378e-34,8.264576643272903e-33,9.867847909871009e-34
0,1.0962159331972434e-72,1.8698749669327773e-71,1.687387208584645e-71
0,8.587864175260444e-58,6.429913657623196e-62,1.5711256573096891e-59
0,7.995014470730992e-117,2.34633331418906e-125,1.98195020160357e-129
0,3.624716159383944e-72,6.679256001978908e-72,1.9106648841305975e-73
0,8.704125053411555e-60,4.580005049232243e-61,2.1698912557596675e-60
0,1.113652857153744e-60,1.3676878126680313e-61,5.483174370167735e-61
0,5.210461103823619e-37,1.121219756359175e-38,7.899846420283746e-38
0,2.0266570644513488e-74,1.5989513149025965e-79,7.040418685878085e-76
0,2.868595683753474e-29,4.5077910381092754e-30,1.7657936720622446e-30
0,5.926202223401654e-126,1.0026627661264939e-129,1.053506173946754e-125
0,1.212968689048461e-60,2.4470799640820873e-60,7.186542411726665e-58
0,2.8817481371069036e-121,3.660831033848176e-126,2.071550374036551e-118
0,2.436677179701587e-150,9.246755253115242e-168,1.2164759647541767e-169
0,4.6141264716163124e-36,1.7139806212316146e-36,2.6873744948279907e-36
0,2.1367720462566336e-48,4.988643790863087e-53,3.1868428487418323e-49
0,7.198071408136311e-77,4.5549269171155246e-73,4.0880601587377674e-81
0,1.0466710911029589e-104,3.697638610940717e-103,3.3012217081410515e-104
0,1.8727659768877283e-148,8.165639763883058e-142,8.918736593065343e-146
0,3.986583235945752e-64,6.310247949173348e-64,1.297253580427761e-57
0,4.7294129322070004e-139,3.666583749626441e-136,5.2194890504766965e-136
0,1.6491440505254403e-67,1.0828225192028604e-64,1.791279945036957e-68
0,3.17406257553012e-86,1.865418645686506e-85,1.223477875103595e-83
0,1.1809061143319553e-73,1.7703427808394896e-76,6.829155221078153e-70
0,9.090606638245976e-130,4.992064001546249e-134,2.548791427569797e-124
0,8.339921625146559e-91,4.2738190758633514e-94,1.634537945876692e-89
0,2.121754602595504e-74,4.3739269550849375e-67,2.2178691715837373e-72
0,1.651187854739675e-142,6.523426668075881e-129,3.732610327346378e-142
0,1.1828495266334311e-33,4.219810427005035e-32,2.0926974742178163e-36
0,0.0,0.0,0.0
0,3.229351621740104e-43,2.590819495243812e-46,2.031464610785791e-47
0,2.9513507334122637e-49,4.43428803454621e-52,1.4556771061718465e-48
0,3.66865261115358e-67,6.226941581989244e-71,1.8066010398752058e-63
0,5.567152524432251e-93,3.3298574774064097e-96,4.283312001173302e-95
0,1.0258861592134326e-178,1.322885103345655e-190,1.985033747091702e-189
0,2.0156848951632026e-137,4.667776272371315e-142,1.0907964016016016e-142
0,6.045796913254546e-26,8.17441307649607e-26,9.950946488441573e-27
0,3.2141675333331236e-71,6.939576481594443e-66,2.513288057318384e-74
0,2.9246656322218547e-78,2.8995777662040484e-74,2.5851881653864274e-75
0,1.5020685605610977e-139,3.994320069105389e-155,7.832723537283708e-144
0,2.80644263757526e-63,2.406585052412489e-65,4.1868965589905275e-66
0,7.772583331650272e-193,1.492812536081882e-209,2.7596588755473867e-205
0,1.0459550741568594e-86,1.0295337005941054e-84,5.709209870851807e-91
0,2.8693197193854475e-175,1.8921291609707432e-160,7.335354544224721e-176
0,5.966844134928126e-59,1.7383360450684826e-58,8.473472693075666e-60
0,6.937048169143935e-22,3.463819517230458e-22,1.7896532325071255e-22
0,5.967320014983691e-47,1.169441186007149e-49,1.257186106470792e-50
0,7.873584192747565e-73,1.1196484270384153e-73,2.5463360856279574e-68
0,1.594037842291002e-19,7.129233094023737e-19,1.0831190997064437e-19
0,1.9633713257522693e-42,5.145175355382927e-43,3.2408953681767957e-40
0,2.437522749246295e-130,9.910854721291349e-136,1.4942445317151364e-131
0,1.3325777553687476e-19,2.821878388445866e-18,1.0944285734392107e-17
0,1.2115045234189104e-15,4.776795885402311e-16,1.2635680879426197e-15
0,1.5559752369654798e-108,6.851665494669042e-102,3.8579439635843377e-109
0,9.595057111210844e-34,1.3201355936265705e-33,5.634241452267087e-38
0,2.1821331606471388e-31,8.817014093146849e-32,4.684973073394803e-31
0,9.142299458795338e-198,5.737388843288209e-188,4.5950255837777284e-194
0,6.724947531616908e-69,2.4455633543829846e-76,1.3133209670251776e-73
0,1.5236381891805927e-98,1.7386453713877184e-101,1.1078127007978094e-95
0,1.5221835236463592e-85,1.116186946479417e-88,4.319870266262926e-81
0,9.630381477871347e-103,2.849842458970734e-105,8.070244275477688e-97
0,3.714119803119322e-95,5.3437542141157876e-101,2.396495731170473e-97
0,4.619114363463957e-93,4.8611447424773345e-89,1.296169951270548e-94
0,3.633706857929755e-40,1.4097385830824824e-40,7.425402611272863e-43
0,1.0407105831947814e-86,2.3417497105763792e-85,6.448460449156897e-81
0,1.141939767907105e-33,4.010324630072255e-35,1.1956844082072008e-31
0,1.2877743619108568e-109,6.295612218291361e-115,9.735099690932458e-116
0,1.8510371281683762e-191,1.4064602025272442e-198,1.4588567630462423e-197
0,9.325780046376918e-78,3.423620083674262e-86,7.335649505291477e-86
0,6.126611211648673e-85,4.679712841958813e-82,4.0915785111131355e-85
0,4.1058623470251396e-21,2.0377487809406043e-22,1.4402464252436077e-22
0,2.0355985499253878e-75,1.2634415659141098e-76,9.210736765421055e-72
0,3.0412176404521287e-55,1.9031639283046918e-55,5.0140200278849574e-51
0,7.532281041170194e-98,3.6031024444973565e-94,3.9185508402195367e-94
0,9.782543035467034e-84,6.85286314494987e-85,6.257217522761015e-80
0,1.2475696202454667e-130,4.803375991825744e-123,1.340318036887478e-131
0,6.684646099020455e-99,3.091640475620406e-101,1.4667921619210586e-95
0,9.244056265861123e-134,6.304404355313415e-135,9.670541301147062e-122
0,2.1125439419925863e-111,1.6412688698861128e-107,1.511975103572012e-109
0,1.534532890897385e-90,3.3345968176039625e-94,8.315428971921847e-96
0,4.552237926756992e-82,1.4155985631052745e-75,8.598411068591019e-85
0,2.2501877231562202e-64,1.6675957204187363e-57,9.528006363173518e-63
0,2.463653793555615e-63,1.4263293803792976e-65,8.274447989153923e-62
0,5.9679748687315515e-43,1.0464201473867191e-47,6.791933721378393e-49
0,3.154803512455225e-29,7.124496556491271e-34,2.786598156168036e-29
0,9.446322668956502e-97,3.1846115799872867e-95,6.765377118948555e-93
0,6.5609420640413795e-49,3.389814097854011e-50,4.8902192839771844e-48
0,3.452826428084721e-98,6.7725274847307825e-99,2.193250780979855e-96
0,5.238654298750421e-97,1.1441998950214792e-102,6.161832995133689e-96
0,3.7835472738681034e-94,4.9450757913075165e-93,1.1966800150774021e-86
0,4.597138798573031e-29,3.58050044912286e-29,3.06105459575616e-25
0,3.316612793010844e-173,3.0973999210335897e-168,9.519641821762376e-174
0,1.4334263437284814e-97,8.260150514288066e-102,1.3119068329444084e-101
0,2.563975720451459e-39,1.0718760339369247e-39,1.6007996771973193e-41
0,1.3081054715639731e-93,5.389400222847354e-90,1.4322807334294376e-93
0,2.312944497871432e-54,1.1371595039558384e-51,2.3154868953067657e-55
0,1.8692145078408927e-194,8.710756253789499e-187,1.2832775823368448e-199
0,9.594494239166714e-84,1.7343577621996877e-91,2.1908922927670335e-83
0,2.9923043814376107e-59,8.725619371107992e-58,1.2521468198504362e-61
0,2.1682727464347593e-44,5.141864010092395e-48,8.673158955758098e-47
0,1.2273013523082752e-83,1.118261819974046e-85,1.8576868011724243e-83
0,1.9612965062323008e-54,2.5875247673394003e-50,2.156064133228529e-55
0,1.453639883107538e-95,1.0286575562224064e-93,6.296090290985809e-98
0,4.611321649994916e-261,4.18492351544008e-258,4.5214389351776786e-243
0,4.047664247955489e-56,7.870185978951648e-56,3.673607885927426e-56
0,2.5865943346262442e-79,8.419429146216589e-70,9.91189982412588e-80
0,3.932708365827732e-51,1.2960777463738584e-51,6.505178814156797e-50
